"

		規格總覽 GENERAL SPECIFICATIONS"
型號,Sony A6000
主要賣點,179 點 Phase Detection AF、支援 Wi-Fi、NFC 及 apps 下載，多角度 3  吋 LCD、最高 ISO 25600 感光、配備標準 Hot Shoe
相機格式,2470 萬像素，可換鏡頭式數碼相機
推出日期,約 2014 年 2 月 
"








"
"

	影像規格 IMAGE SPECIFICATIONS"
感光元件像素,2470 萬像素
有效像素,2430 萬像素
感光元件格式,APS-C
感光元件大小,23.5 x 15.6 mm
感光元件種類,CMOS
最大解像度,6000 x 4000
解像度選擇,"6000 x 4000 ; 4240 x 2832 ; 3008 x 2000 ; 6000 x 3376 ; 4240 x 2400 ; 3008 x 1688
Sweep Panorama : 12416 x 1856 ; 2160 x 5536 ; 8192 x 1856 ; 2160 x 3872"
壓縮模式,JPEG (EXIF 2.3)
質素調較,"Fine, Standard"
無壓縮影像格式,RAW、RAW + JPEG (Fine)、RAW + JPEG (Standard)
影像比例,3:2 / 16:9 / Sweep Panorama
動畫解像度,"AVCHD: PS - 1920x1080/60p @28Mbps FX - 1920x1080/60i @24Mbps FH - 1920x1080/60i @17Mbps FX - 1920x1080/24p @24Mbps FH - 1920x1080/24p @17Mbps MP4: HD - 1440x1080/30fps @12Mbps, VGA - 640x480/30fps @3Mbps"
動畫種類,AVCHD 2.0 / MPEG-4 AVC (H.264)
動畫音效,"立體聲, 支援外置收音"
訊號轉換器,12 bits
雜訊消除,支援，可選擇開關
"

	鏡頭規格 LENS SPECIFICATIONS"
鏡片組合,視鏡頭而定
鏡片焦距,視鏡頭而定
135 格式焦距,視鏡頭而定
變焦能力,視鏡頭而定
數碼變焦,Clear Image ZoomX
光圈範圍,視鏡頭而定
焦距變換比率,1.5 倍
自動對焦情況,快速混合式對焦：25 個 Contrast Detection 對焦點 179 個 Phase Detection 對焦點；支援多區域（寬）、局部中央、靈活對焦點支援 AF-A 自動對焦
AF Assist Light,支援
手動對焦,支援
正常對焦範圍,視鏡頭而定
微距對焦範圍,視鏡頭而定
鏡頭接環,Sony E 接環，可透過 LA-EA1 接環使用 Sony Alpha 鏡頭
轉換鏡頭,視鏡頭而定
"

	曝光控制 EXPOSURE CONTROLS"
曝光模式,1. 支援光圈先決2. 支援快門先決3. 支援手動曝光
場景模式,未有資料
快門速度,1/4000 至 30 秒，支援 B 快門
測光模式,1200 區測光重心偏重平均測光重點測光
曝光補償,-3EV 至 +3EV 以 1/3 EV 級調整
自動曝光鎖,支援
包圍曝光,以 0.3 或 0.7 EV 間距拍攝 3 張
ISO 感光值,自動 100 / 200 / 400 / 800 / 1600 / 6400 / 12800 / 25600
白平衡設定,自動、日光、陰影、密雲、鎢絲燈、光管、閃燈支援，另有指定 Kelvin 模式 (2500 – 9900K 備有19 級)，紅色 / 綠色補償手動白平衡設定手動白平衡設定
自拍,2 秒及10 秒延時自拍自拍模式自拍模式
連拍,11 fps
"

	閃光燈 FLASHES"
閃燈模式,補光閃燈 / 紅眼消減 / 後簾快門同步 / 最高同步快門為 1/160s
閃燈範圍,6 米
外接閃燈,支援，支援，Smart Accessory Terminal
閃燈同步模式,支援前後簾快門
"

	觀景器 VIEWFINDER"
LCD 熒光幕,"3.0 吋  (921,600 像素) 多角度 XtraFine TruBlack LCD 熒光幕，可 90°  上翻及 45°   熒光幕 ，視野率為 100 %"
光學觀景器,內置  0.39 吋 144 萬點 OLED 電子觀景器，光學觀景器的準確度為 100%
播放放大,13X
"

	資料存取 DATA TRANSFER"
儲存媒體,SD/SDHC/SDXCMemory Stick Pro Duo / Pro HG Duo
接口,USB 2.0
視頻輸出,HDMI
打印協定,PictBridge / DPOF /  Exif Print  /  PIM III
"

	電源 POWER SUPPLIES"
電池種類,NP-FW50 專用鋰電池
隨機電池及充電器,NP-FW50 專用鋰電池及專用充電器
電池壽命,360 張 (CIPA 標準)
支援火牛輸入,支援
"

	機身資料 PHYSICAL SPECIFICATIONS"
腳架座材料,金屬
機身重量,285 克
重量(含電池),344 克
體積,120 x 66.9 x 45.1 mm 
"

	其它資料 OTHERS"
搖遠控制,支援
"

	其它資料 OTHERS"
附註,"設有標準 Hot Shoe，可接上其他閃燈進行單點引發
設有專用 PlayMemories Camera Apps，可下載用及更新
內建 Wi-Fi 及 NFC 功能，支援 Direct Upload 上載相片至 Facebook
新增 179 個 Phase Detection 感測器於 CMOS 上，可以相位對焦加快對焦速度。"
 ,規格比拼
